,equity
2024-02-29,636.4552823956357
2024-03-01,665.5044102764969
2024-03-02,687.2653755756335
2024-03-03,693.0541849696551
2024-03-04,721.9540545639059
2024-03-05,670.4479887482253
2024-03-06,702.3418733312801
2024-03-07,704.2718933587888
2024-03-08,710.1119765639075
2024-03-09,721.5674232812481
2024-03-10,709.8049080553805
2024-03-11,754.4452984697671
2024-03-12,737.8767982279253
2024-03-13,748.5171908191892
2024-03-14,746.6056220676605
2024-03-15,722.0376563335919
2024-03-16,679.3205634663022
2024-03-17,702.7211607294732
2024-03-18,692.4467551096395
2024-03-19,646.6132381642856
2024-03-20,690.9595133677668
2024-03-21,685.3102611778808
2024-03-22,675.2107658533885
2024-03-23,682.9465547644451
2024-03-24,707.3391068036346
2024-03-25,716.0300043828967
2024-03-26,724.6339953973619
2024-03-27,725.3891196804828
2024-03-28,748.2670591153752
2024-03-29,757.7578975225767
2024-03-30,739.0433675579582
2024-03-31,761.0320988859648
2024-04-01,734.1175356329869
2024-04-02,710.6072588439467
2024-04-03,697.2844262384098
2024-04-04,704.6134089446016
2024-04-05,700.3067154839232
2024-04-06,711.2048822829203
2024-04-07,720.6399376095353
2024-04-08,727.6908714276055
2024-04-09,712.085119728681
2024-04-10,721.5462396443351
2024-04-11,719.7225733204548
2024-04-12,701.8131028824155
2024-04-13,684.0117526738097
2024-04-14,687.4693995541263
2024-04-15,685.8956661662011
2024-04-16,679.1951211315289
2024-04-17,680.8687603185866
2024-04-18,678.6558372774543
2024-04-19,679.8326792863701
2024-04-20,672.5637119489667
2024-04-21,673.9960116527749
2024-04-22,668.6841904970696
2024-04-23,671.5021581578881
2024-04-24,678.4948251134956
2024-04-25,679.4512564213624
2024-04-26,681.9478075974326
2024-04-27,681.7515249185162
2024-04-28,683.5319206291541
2024-04-29,683.5664896779323
2024-04-30,691.7545523495241
2024-05-01,690.4392468747634
2024-05-02,688.0717846841801
2024-05-03,679.6152322003275
2024-05-04,673.2815504082025
2024-05-05,670.5794313373806
2024-05-06,672.814047958152
2024-05-07,675.9713533893516
2024-05-08,678.474470417312
2024-05-09,673.1557499628681
2024-05-10,681.9228265903188
2024-05-11,682.4469092278215
2024-05-12,682.9332475072991
2024-05-13,680.9265082998281
2024-05-14,685.8011818732795
2024-05-15,673.1627158443883
2024-05-16,672.6042454001891
2024-05-17,668.0728535559194
2024-05-18,668.0169979487187
2024-05-19,672.3892163147235
2024-05-20,659.3752765666893
2024-05-21,659.9493416923436
2024-05-22,659.0728339985618
2024-05-23,657.108825323851
2024-05-24,657.3788780358501
2024-05-25,661.8896650546379
2024-05-26,657.838319846353
2024-05-27,659.9159814983944
2024-05-28,651.7266263338903
2024-05-29,649.5687429338917
2024-05-30,647.172633997956
2024-05-31,645.5972225307158
2024-06-01,645.708767549024
2024-06-02,647.0339145083979
2024-06-03,648.1722065929148
2024-06-04,646.6322298175185
2024-06-05,644.3105541421094
2024-06-06,644.3037226118555
2024-06-07,645.0708941784508
2024-06-08,649.8103807519823
2024-06-09,647.0750098503896
2024-06-10,649.2624872861031
2024-06-11,653.8540890228588
2024-06-12,644.5951340091698
2024-06-13,649.3073707156502
2024-06-14,654.291289777539
2024-06-15,652.2218626585357
2024-06-16,650.1434857467218
2024-06-17,659.9120796502896
2024-06-18,672.4589565247968
2024-06-19,670.4633293534002
2024-06-20,669.7370087249052
2024-06-21,671.8352557217381
2024-06-22,672.8857028142772
2024-06-23,677.3857051702373
2024-06-24,684.8700005317571
2024-06-25,677.4209873199046
2024-06-26,680.1641327499873
2024-06-27,669.0508249888939
2024-06-28,673.6038708571413
2024-06-29,672.8887086166245
2024-06-30,665.9143091266147
