,equity
2023-01-13,459.5550248342316
2023-01-14,462.4343555398009
2023-01-15,462.5638192265859
2023-01-16,463.5202322127104
2023-01-17,463.06427729081435
2023-01-18,460.87229524393507
2023-01-19,462.39815329826655
2023-01-20,470.95914014999835
2023-01-21,468.4064097372161
2023-01-22,470.6254548979026
2023-01-23,470.8749859613165
2023-01-24,464.8666253057999
2023-01-25,470.46188612623433
2023-01-26,470.09247476726534
2023-01-27,471.2543775899005
2023-01-28,468.9811298869589
2023-01-29,476.2834715554263
2023-01-30,468.12052367870376
2023-01-31,470.8592413633961
2023-02-01,475.21101111538354
2023-02-02,475.13892479891666
2023-02-03,478.61777453874896
2023-02-04,477.57556480189646
2023-02-05,472.853368277078
2023-02-06,470.3611246885148
2023-02-07,476.577703275374
2023-02-08,474.0106976568484
2023-02-09,462.9660132190859
2023-02-10,460.4532728078571
2023-02-11,462.89063450727735
2023-02-12,462.6439130113426
2023-02-13,458.6284002086924
2023-02-14,461.8082872365621
2023-02-15,470.7355885458777
2023-02-16,463.1127437510698
2023-02-17,468.4567122362995
2023-02-18,470.47270735072965
2023-02-19,470.09668460333074
2023-02-20,473.1080736709135
2023-02-21,467.50181806180905
2023-02-22,466.220627073513
2023-02-23,466.0813810337299
2023-02-24,459.2877928046846
2023-02-25,457.55715016616216
2023-02-26,461.1527743195532
2023-02-27,459.17218506229267
2023-02-28,456.69106087357136
2023-03-01,459.9752645386158
2023-03-02,458.66577797867603
2023-03-03,452.60940860862195
2023-03-04,453.4700439980984
2023-03-05,453.7806382292963
2023-03-06,453.4399805439404
2023-03-07,452.7144219643807
2023-03-08,455.20033708763566
2023-03-09,460.0545799119684
2023-03-10,459.2074125723962
2023-03-11,460.13945440381497
2023-03-12,454.85201841315626
2023-03-13,452.6824610698923
2023-03-14,451.6283299357964
2023-03-15,454.273572297543
2023-03-16,453.42566666559304
2023-03-17,448.2748619162053
2023-03-18,447.3314019837677
2023-03-19,446.3978155627539
2023-03-20,446.1158217369472
2023-03-21,444.85133731154673
2023-03-22,441.782887903209
2023-03-23,444.2313280241336
2023-03-24,441.44677644813885
2023-03-25,440.8593777321536
2023-03-26,442.0362235183378
2023-03-27,439.604506269306
2023-03-28,439.86003919556015
2023-03-29,439.6485282108347
2023-03-30,438.44383046504134
2023-03-31,440.05874965112923
2023-04-01,439.9165691648271
2023-04-02,438.5310148879391
2023-04-03,438.7626287979369
2023-04-04,440.1379566142854
2023-04-05,440.27228242364924
2023-04-06,438.9834816246433
2023-04-07,438.75765065662193
2023-04-08,438.2998525557137
2023-04-09,438.25821901556293
2023-04-10,437.0996783918639
2023-04-11,436.12184378337207
2023-04-12,436.5244829602168
2023-04-13,439.8809851545382
2023-04-14,442.271993553134
2023-04-15,443.36969573138384
2023-04-16,445.5438311313535
2023-04-17,442.8386700039363
2023-04-18,445.57500355808975
2023-04-19,432.6794101043784
2023-04-20,432.0563245349689
2023-04-21,427.7581245400843
2023-04-22,428.7607004867921
2023-04-23,428.05528536201587
2023-04-24,427.70053941517745
2023-04-25,428.1920357442421
2023-04-26,423.07064010024783
2023-04-27,422.83661475848777
2023-04-28,421.2611705759649
2023-04-29,421.32272908756016
2023-04-30,420.35205759746543
2023-05-01,417.03050044373816
2023-05-02,417.15271438017413
2023-05-03,417.21885903438715
2023-05-04,417.3081188898026
2023-05-05,417.5354239984848
2023-05-06,418.2181298967457
2023-05-07,418.95760495457534
2023-05-08,422.67682427444885
2023-05-09,423.29853725314143
2023-05-10,421.86866782307806
2023-05-11,424.91816374981374
2023-05-12,421.4562886654597
2023-05-13,422.52189840029257
2023-05-14,421.48357021094205
2023-05-15,420.6821651556829
2023-05-16,419.7037405541354
2023-05-17,418.0837308443855
2023-05-18,419.9254904504459
2023-05-19,419.60010782655104
2023-05-20,419.06489413550713
2023-05-21,422.63315095877425
2023-05-22,420.8471493046591
2023-05-23,418.3934979235874
2023-05-24,423.7545230439907
2023-05-25,424.5279581602279
2023-05-26,422.5665377579616
2023-05-27,420.3423611082509
2023-05-28,415.94663757102694
2023-05-29,417.7548509363057
2023-05-30,419.9551763829418
2023-05-31,419.65836485376553
2023-06-01,420.39936236188464
2023-06-02,421.3460614247206
2023-06-03,420.9471248211941
2023-06-04,421.69774255323773
2023-06-05,424.35017755608936
2023-06-06,424.11513744470756
2023-06-07,431.0224152799523
2023-06-08,430.36582791884894
2023-06-09,435.6181871825085
2023-06-10,443.096372880788
2023-06-11,445.12403121157257
2023-06-12,446.56647252437057
2023-06-13,444.0805879353641
2023-06-14,444.9185316090345
2023-06-15,444.271142395833
2023-06-16,441.9394935781283
2023-06-17,440.48536244726296
2023-06-18,441.88466234049054
2023-06-19,440.7077112116589
2023-06-20,437.09758341048905
2023-06-21,433.89402057812555
2023-06-22,435.50978473345134
2023-06-23,431.6138125199169
2023-06-24,433.23601453796323
2023-06-25,432.7951990008139
2023-06-26,434.3303022975433
2023-06-27,432.7499658227753
2023-06-28,437.36487424298565
2023-06-29,431.8140163516927
2023-06-30,428.85449848987247
2023-07-01,427.6364113051519
2023-07-02,426.25142476683635
2023-07-03,425.9235043897097
2023-07-04,427.0607168948668
2023-07-05,428.91216996670755
2023-07-06,427.42830228435037
2023-07-07,426.2408565739581
2023-07-08,425.9994186443357
2023-07-09,426.27494398472925
2023-07-10,422.63836529295975
2023-07-11,423.2048368889789
2023-07-12,424.44172923281565
2023-07-13,427.7605704250999
2023-07-14,428.04161156196926
2023-07-15,428.06683124081434
2023-07-16,427.6353804939424
2023-07-17,429.1353424935116
2023-07-18,426.9077171885259
2023-07-19,427.55738416409224
2023-07-20,432.3792511542219
2023-07-21,431.05144284619803
2023-07-22,428.1301571629867
2023-07-23,428.7422930641529
2023-07-24,424.0859000096564
2023-07-25,423.2687220752853
2023-07-26,426.01365683535437
2023-07-27,426.8720484897161
2023-07-28,425.29328363448514
2023-07-29,426.0007911653091
2023-07-30,424.7449053388798
2023-07-31,423.6831002209394
2023-08-01,422.2889995390269
2023-08-02,420.57292243027183
2023-08-03,419.52915760091673
2023-08-04,419.63577829737494
2023-08-05,419.4573100101115
2023-08-06,419.7527479777912
2023-08-07,421.2687487091
2023-08-08,421.16780550082166
2023-08-09,422.16719699056694
2023-08-10,422.80787257594795
2023-08-11,422.89330257560306
2023-08-12,423.1786666533496
2023-08-13,422.757070445308
2023-08-14,423.20473169624927
2023-08-15,423.22590471478424
2023-08-16,423.5180772280645
2023-08-17,429.52042570602015
2023-08-18,429.41202189151124
2023-08-19,427.5377255636737
2023-08-20,426.5917754509578
2023-08-21,429.70525780681567
2023-08-22,431.78094916617675
2023-08-23,427.71260872495554
2023-08-24,429.00908562003985
2023-08-25,430.01290157473784
2023-08-26,430.70450843851836
2023-08-27,429.4676330538301
2023-08-28,429.36143921197976
2023-08-29,424.2758343079144
2023-08-30,428.1189057025734
2023-08-31,433.3175226537505
2023-09-01,434.70958426284005
2023-09-02,434.00120542277784
2023-09-03,433.54423811351666
2023-09-04,433.4862821664131
2023-09-05,432.27283211025815
2023-09-06,432.0827395398408
2023-09-07,431.13681760375135
2023-09-08,432.35971468204474
2023-09-09,432.7386463809763
2023-09-10,435.79662968778246
2023-09-11,441.2400739108672
2023-09-12,438.22327412043916
2023-09-13,436.48535131477405
2023-09-14,434.5622401221716
2023-09-15,432.5794711787407
2023-09-16,432.71816093551706
2023-09-17,433.51602499909205
2023-09-18,430.44568313727046
2023-09-19,428.9522234860652
2023-09-20,430.03121682793864
2023-09-21,431.678495038305
2023-09-22,431.2641566017119
2023-09-23,431.3428969962336
2023-09-24,432.5691541119498
2023-09-25,431.7083218787353
2023-09-26,431.6863221059773
2023-09-27,431.6967962674062
2023-09-28,428.50094015519096
2023-09-29,427.4264365402251
2023-09-30,426.25334016327724
2023-10-01,423.0100164521454
2023-10-02,425.56818909492233
2023-10-03,425.1429788094954
2023-10-04,425.0399121133755
2023-10-05,424.9131457577035
